# T48 IC catalog generated from XGecu T48 SDK/T48_List.txt
Device	Manufacturer	RawId	SizeBytes	PageSize	Volts	Protocol	CommandSet	Type	Supported
BY25Q40GVO	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GVM	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GVU	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GVW	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GWT	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GWS	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GWU	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q40GWX	BOYA MICRO		524288	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ALT	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ALS	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ALO	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ALU	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ALX	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AWT	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AWS	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AWO	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AWU	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AWX	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80AS	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80EST	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ESS	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ESO	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ESU	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q80ESM	BOYA MICRO		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ALT	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ALS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ALO	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ALU	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ALX	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWT	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWO	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWU	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWX	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AWW	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16AS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16BLT	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16BLS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16BLM	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16EST	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESO	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESU	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESM	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESW	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16ESE	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16EVT	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16EVS	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16EVW	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q16EVE	BOYA MICRO		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32AL	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32AS	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32EST	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32ESS	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32ESU	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32ESM	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32ESH	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q32ESW	BOYA MICRO		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64AL	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64EST	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64ESS	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64ESC	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64ESH	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64ESW	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64FST	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64FSS	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64FSH	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64FSW	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64GSS	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64GSW	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64GSE	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q64GSF	BOYA MICRO		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128AL	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128AS	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128EST	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128ESS	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128ESCD	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128ESW	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128FSS	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q128FSW	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256ESS	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256ESE	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256ESW	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256ESF	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256FSS	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256FSE	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256FSW	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
BY25Q256FSF	BOYA MICRO		33554432	256	3.3	SPI	25xx	SPI_NOR	true
HC25FQ128GSS	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
HC25FQ128GSE	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
HC25FQ128GSQ	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
HC25FQ128GSW	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
HC25FQ128GSZ	BOYA MICRO		16777216	256	3.3	SPI	25xx	SPI_NOR	true
CAT25C05	CATALYST(CSI)		65536	256	3.3	SPI	25xx	SPI_NOR	true
EN25B05T	CFEON		65536	256	3.3	SPI	25xx	SPI_NOR	true
EN25B10T	CFEON		131072	256	3.3	SPI	25xx	SPI_NOR	true
EN25B20T	CFEON		262144	256	3.3	SPI	25xx	SPI_NOR	true
EN25B40T	CFEON		524288	256	3.3	SPI	25xx	SPI_NOR	true
EN25B80T	CFEON		1048576	256	3.3	SPI	25xx	SPI_NOR	true
EN25B16T	CFEON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
EN25B32T	CFEON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
EN25B64T	CFEON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
EN25Q128A	CFEON		16777216	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD010C	CHINGIS		131072	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD020C	CHINGIS		262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LD040C	CHINGIS		524288	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ010	CHINGIS		131072	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ020	CHINGIS		262144	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ040	CHINGIS		524288	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ080	CHINGIS		1048576	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ016C	CHINGIS		2097152	256	3.3	SPI	25xx	SPI_NOR	true
PM25LQ032C	CHINGIS		4194304	256	3.3	SPI	25xx	SPI_NOR	true
PM25LV010A	CHINGIS		131072	256	3.3	SPI	25xx	SPI_NOR	true
PM25WD0201.8V	CHINGIS		262144	256	1.8	SPI	25xx	SPI_NOR	true
PM25WD0401.8V	CHINGIS		524288	256	1.8	SPI	25xx	SPI_NOR	true
CF25Q80BS	CHUANGFEIXIN		1048576	256	3.3	SPI	25xx	SPI_NOR	true
CF25Q16BS	CHUANGFEIXIN		2097152	256	3.3	SPI	25xx	SPI_NOR	true
CF25Q32CS	CHUANGFEIXIN		4194304	256	3.3	SPI	25xx	SPI_NOR	true
CF25Q64AS	CHUANGFEIXIN		8388608	256	3.3	SPI	25xx	SPI_NOR	true
CF25Q128AS	CHUANGFEIXIN		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GM25Q16	CHUANGFEIXIN		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GM25Q32	CHUANGFEIXIN		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GM25Q64	CHUANGFEIXIN		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GM25Q128A	CHUANGFEIXIN		16777216	256	3.3	SPI	25xx	SPI_NOR	true
CY25C16	CYPRESS		2097152	256	3.3	SPI	25xx	SPI_NOR	true
S30MS512R25TXX10	CYPRESS		131072	256	3.3	SPI	25xx	SPI_NOR	true
S30MS512R25TXX20	CYPRESS		262144	256	3.3	SPI	25xx	SPI_NOR	true
S30MS01GR25TXX10	CYPRESS		131072	256	3.3	SPI	25xx	SPI_NOR	true
S30MS01GR25TXX20	CYPRESS		262144	256	3.3	SPI	25xx	SPI_NOR	true
S30MS02GR25TXX10	CYPRESS		131072	256	3.3	SPI	25xx	SPI_NOR	true
S30MS02GR25TXX20	CYPRESS		262144	256	3.3	SPI	25xx	SPI_NOR	true
S30MS04GR25TXX10	CYPRESS		131072	256	3.3	SPI	25xx	SPI_NOR	true
S30MS04GR25TXX20	CYPRESS		262144	256	3.3	SPI	25xx	SPI_NOR	true
FM25M32B	DOSILICON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25M64C	DOSILICON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
EN25QH16A	EON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
EN25QH16B	EON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
EN25QH32A	EON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
EN25QH64A	EON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
EN25S10	EON		131072	256	3.3	SPI	25xx	SPI_NOR	true
EN25S10A	EON		131072	256	3.3	SPI	25xx	SPI_NOR	true
EN25S20	EON		262144	256	3.3	SPI	25xx	SPI_NOR	true
EN25S20A	EON		262144	256	3.3	SPI	25xx	SPI_NOR	true
EN25S40	EON		524288	256	3.3	SPI	25xx	SPI_NOR	true
EN25S40A	EON		524288	256	3.3	SPI	25xx	SPI_NOR	true
EN25S80A	EON		1048576	256	3.3	SPI	25xx	SPI_NOR	true
EN25S80C	EON		1048576	256	3.3	SPI	25xx	SPI_NOR	true
EN25S16A	EON		2097152	256	3.3	SPI	25xx	SPI_NOR	true
EN25S32A	EON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
EN25S32B	EON		4194304	256	3.3	SPI	25xx	SPI_NOR	true
EN25S64	EON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
EN25S64A	EON		8388608	256	3.3	SPI	25xx	SPI_NOR	true
F25L64Q	ESMT		8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25Q16B	FIDELIX		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25M16A	FIDELIX		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25M16B	FIDELIX		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25M32A	FIDELIX		4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25M64A	FIDELIX		8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25080	FUDAN		1048576	256	3.3	SPI	25xx	SPI_NOR	true
FM25160	FUDAN		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25320	FUDAN		4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25640	FUDAN		8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25128	FUDAN		16777216	256	3.3	SPI	25xx	SPI_NOR	true
FM25256	FUDAN		33554432	256	3.3	SPI	25xx	SPI_NOR	true
FM25W16	FUDAN		2097152	256	3.3	SPI	25xx	SPI_NOR	true
FM25W32	FUDAN		4194304	256	3.3	SPI	25xx	SPI_NOR	true
FM25W64	FUDAN		8388608	256	3.3	SPI	25xx	SPI_NOR	true
FM25W128	FUDAN		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MBM29PL25LM10PCN	FUJITSU		131072	256	3.3	SPI	25xx	SPI_NOR	true
GT25C32A	GIANTEC		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GT25C128A	GIANTEC		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25B16	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25B16C	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25B16E	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25B32	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25B127D	GIGADEVICE	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25B128E	GIGADEVICE	C84018	16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25B256D	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB16E	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB64C	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB64E	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB128C	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB128D	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB128E	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB256D	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25LB256E	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25D05B	GIGADEVICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25D10B	GIGADEVICE		131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25D20B	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25D05C	GIGADEVICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25D10C	GIGADEVICE		131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25D20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25D40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25D80C	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25LD05C	GIGADEVICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25LD10C	GIGADEVICE		131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25LD20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25LD40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25LD80C	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE05C	GIGADEVICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE10C	GIGADEVICE		131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE80C	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE80E	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE16E	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE64E	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE128D	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE128E	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25LE256D	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25LF16E	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25LF32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25LF64E	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25LQ05B	GIGADEVICE		65536	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ10B	GIGADEVICE		131072	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ20B	GIGADEVICE		262144	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ40B	GIGADEVICE		524288	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ80B	GIGADEVICE		1048576	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ32D	GIGADEVICE		4194304	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ128D	GIGADEVICE		16777216	256	1.8	SPI	25xx	SPI_NOR	true
GD25LQ256D	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q20B	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q16C	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q64C	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q256C	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q256D	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q20E	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25Q40E	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25R32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25R32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25R64E	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25R128E	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25R256E	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25LR256E	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE80C	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE16C	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25VE64C	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25VQ20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25VQ32C	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25VQ64C	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25WD05C	GIGADEVICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
GD25WD10C	GIGADEVICE		131072	256	3.3	SPI	25xx	SPI_NOR	true
GD25WD20C	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25WD40C	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25WD80C	GIGADEVICE		1048576	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ20E	GIGADEVICE		262144	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ40E	GIGADEVICE		524288	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ16E	GIGADEVICE		2097152	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ32E	GIGADEVICE		4194304	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ64E	GIGADEVICE		8388608	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ128E	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
GD25WQ256E	GIGADEVICE		33554432	256	3.3	SPI	25xx	SPI_NOR	true
MD25Q128	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
MD25Q128A	GIGADEVICE		16777216	256	3.3	SPI	25xx	SPI_NOR	true
BH25D10AS	HUAHONG GROUP		131072	256	3.3	SPI	25xx	SPI_NOR	true
BH25D20AS	HUAHONG GROUP		262144	256	3.3	SPI	25xx	SPI_NOR	true
BH25D40AS	HUAHONG GROUP		524288	256	3.3	SPI	25xx	SPI_NOR	true
BH25D80AS	HUAHONG GROUP		1048576	256	3.3	SPI	25xx	SPI_NOR	true
BH25D16AS	HUAHONG GROUP		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BH25Q16AS	HUAHONG GROUP		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BH25Q16BG	HUAHONG GROUP		2097152	256	3.3	SPI	25xx	SPI_NOR	true
BH25Q32BS	HUAHONG GROUP		4194304	256	3.3	SPI	25xx	SPI_NOR	true
BH25Q64BS	HUAHONG GROUP		8388608	256	3.3	SPI	25xx	SPI_NOR	true
BH25Q128AS	HUAHONG GROUP		16777216	256	3.3	SPI	25xx	SPI_NOR	true
ICE25P05	ICE		65536	256	3.3	SPI	25xx	SPI_NOR	true
X25642	ICMIC		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IN25AA020	INTEGRAL		262144	256	3.3	SPI	25xx	SPI_NOR	true
IN25AA040	INTEGRAL		524288	256	3.3	SPI	25xx	SPI_NOR	true
IN25AA080	INTEGRAL		1048576	256	3.3	SPI	25xx	SPI_NOR	true
IN25AA160	INTEGRAL		2097152	256	3.3	SPI	25xx	SPI_NOR	true
QH25F160S33B	INTEL		2097152	256	3.3	SPI	25xx	SPI_NOR	true
QH25F640S33B	INTEL		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25C32A	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25CD010	ISSI		131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25CD020	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25LD256C	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25LD010	ISSI		131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25LD020	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25LD040	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25LE128E	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25LE128F	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25LE256E	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP256E	ISSI		33554432	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP010E	ISSI		131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP020E	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP040E	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP016D	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP032D	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP064D	ISSI		8388608	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP128D	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25LP128F	ISSI		16777216	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ010B	ISSI		131072	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ020B	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ040	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ040B	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ080	ISSI		1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ080B	ISSI		1048576	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ016B	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ016C	ISSI		2097152	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ032B	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25LQ032C	ISSI		4194304	256	3.3	SPI	25xx	SPI_NOR	true
IS25WD020	ISSI		262144	256	3.3	SPI	25xx	SPI_NOR	true
IS25WD040	ISSI		524288	256	3.3	SPI	25xx	SPI_NOR	true
